1.299212876744428,1.4943800578713153,-5.815357143387472
2.0120213928122537,-6.659614915328499,2.6203741349282903
7.412545359328246,2.155710135523733,-10.41811634405794
-3.009812284380567,-1.1239889366339162,4.519781898776113
-0.5314003642274848,6.125227960944131,-9.4313942399435
-4.264450879761652,11.512085591303702,6.035090948388034
-0.33938454229066867,-4.783237799345411,0.2948192220128673,-9.097546501657163,3.5195230647542224,-2.476960804544687,3.333469616554714
-5.501949810841298,2.514275188355561,-7.4639973653598055,1.959431733046132,-3.9708402268787766,6.817633053966294,3.8777527632172726
1.0644425452970478,1.7279536140044462,4.00353560140453,3.123320596473776,-1.5329179762033116,-3.9577038726927176,-11.612998958207202
-3.275756875861704,-3.51577755071392,-1.5558218458771464,7.165755887584884,-3.8797218175674915,-7.389125437953036,3.2235021298496482
