-0.30694893925723776,-0.13839862291931193,-0.67258653919381
-0.3454981965440489,0.41822845583622725,0.32462509833864495
0.17854483102962626,0.9277546834533572,-0.5202370299790096
-0.12813039724614717,0.8487555374419686,0.8213439062778267
0.2626635071702139,0.7466161952109553,-0.8217346030645498
-0.7534274019448342,0.4673488181867502,0.9944552926535841
0.49864667867499946,-0.09781622630011366,-0.39076011829679747,-0.3784232931654692,-0.13551555724259745,0.6911132227695278,-0.1796008313375801
-0.9710780380229564,0.8994202976836503,-0.9189303360227461,0.9006303445830741,-0.7474693866962661,0.6561887293075233,0.6833963776684822
-0.8430832651120284,-0.5599482945646643,0.046502228084158936,0.11664619198965576,0.08708819855034511,-0.6010751700446475,-0.6098259592565636
-0.3039293415973794,0.06962308301728082,-0.5319350407825916,0.028117949248404273,-0.7296847827150819,-0.004724432609066076,0.5651545479322675
